customer,product,2004_qty_month1,2004_qty_month2,2004_qty_month3,2004_qty_month4,2004_qty_month5,2004_qty_month6,2004_qty_month7,2004_qty_month8,2004_qty_month9,2004_qty_month10,2004_qty_month11,2004_qty_month12,2004_qty_quarter1,2004_qty_quarter2,2004_qty_quarter3,2004_qty_quarter4,2004_Total_qty
40847,PRD1,90,150,90,120,210,60,120,90,300,360,120,450,330,390,510,930,2160
40965,PRD2,405,320,355,320,360,265,536,460,391,0,0,0,1080,945,1387,0,3412
40965,PRD3,120,90,291,271,181,181,274,331,171,548,446,453,501,633,776,1447,3357
40965,PRD1,270,480,847,330,424,720,630,870,450,800,577,450,1597,1474,1950,1827,6848
41094,PRD2,90,30,33,75,90,120,30,96,60,0,0,0,153,285,186,0,624
41094,PRD3,90,0,0,0,30,0,0,0,20,0,0,0,90,30,20,0,140
41094,PRD1,60,60,120,120,30,30,120,60,30,0,60,60,240,180,210,120,750
41332,PRD2,270,450,300,240,225,270,390,240,330,0,0,0,1020,735,960,0,2715
41332,PRD3,600,540,420,450,360,540,540,420,390,375,210,150,1560,1350,1350,735,4995
41332,PRD1,330,360,330,450,270,517,600,450,510,630,840,930,1020,1237,1560,2400,6217
41463,PRD1,0,0,0,0,0,0,0,0,0,30,60,60,0,0,0,150,150
41570,PRD2,180,270,315,150,89,0,0,0,30,0,0,0,765,239,30,0,1034
41570,PRD3,60,30,60,60,0,0,0,80,0,60,0,0,150,60,80,60,350
41570,PRD1,420,420,300,360,0,180,0,0,180,0,0,360,1140,540,180,360,2220
41697,PRD1,0,0,0,0,30,0,90,60,0,0,0,0,0,30,150,0,180
41833,PRD2,60,420,240,150,150,620,270,240,240,0,0,0,720,920,750,0,2390
41833,PRD3,1280,1460,760,1040,1900,1970,1910,1115,1114,1121,890,954,3500,4910,4139,2965,15514
41833,PRD1,2903,2756,2839,2312,2121,2791,1938,1408,1578,1498,2010,1460,8498,7224,4924,4968,25614
41939,PRD2,420,240,210,200,180,150,126,393,60,0,0,0,870,530,579,0,1979
41939,PRD3,120,0,60,30,60,180,220,320,75,190,90,60,180,270,615,340,1405
41939,PRD1,720,330,394,150,514,180,240,270,480,330,334,680,1444,844,990,1344,4622
42066,PRD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42066,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42186,PRD3,90,30,60,7,0,0,0,0,0,0,0,0,180,7,0,0,187
42186,PRD1,6,0,0,0,30,0,0,0,0,0,0,0,6,30,0,0,36
42306,PRD2,301,256,459,410,271,480,463,361,315,0,0,0,1016,1161,1139,0,3316
42306,PRD3,0,0,30,0,0,0,0,0,0,30,37,30,30,0,0,97,127
42306,PRD1,510,630,390,690,390,750,630,600,360,721,397,696,1530,1830,1590,1814,6764
42451,PRD2,579,545,480,450,600,390,600,600,350,0,0,0,1604,1440,1550,0,4594
42451,PRD3,480,540,390,750,630,720,390,510,450,880,584,510,1410,2100,1350,1974,6834
42451,PRD1,738,660,1208,698,758,1000,908,928,1088,1080,1268,1170,2606,2456,2924,3518,11504
42576,PRD2,0,0,0,14,0,0,0,0,30,0,0,0,0,14,30,0,44
42576,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42834,PRD2,180,90,270,60,310,120,334,210,260,0,0,0,540,490,804,0,1834
42834,PRD3,0,90,0,60,98,30,60,90,60,0,0,0,90,188,210,0,488
42834,PRD1,270,60,30,30,120,0,104,274,600,456,172,150,360,150,978,778,2266
42976,PRD2,150,120,210,120,170,120,282,210,140,0,0,0,480,410,632,0,1522
42976,PRD3,30,30,50,74,91,150,243,120,180,210,30,0,110,315,543,240,1208
42976,PRD1,366,510,690,330,360,870,676,750,608,402,600,480,1566,1560,2034,1482,6642
43094,PRD2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14,0,14
43253,PRD2,0,30,30,0,0,0,0,0,0,0,0,0,60,0,0,0,60
43253,PRD3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,0,30
43253,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43407,PRD2,330,120,360,270,195,480,210,270,70,0,0,0,810,945,550,0,2305
43407,PRD3,240,330,360,420,1064,906,1442,1622,1352,1094,804,918,930,2390,4416,2816,10552
43407,PRD1,600,990,720,1140,950,1020,930,1080,930,1050,510,630,2310,3110,2940,2190,10550
43539,PRD2,40,0,0,30,0,0,40,0,0,0,0,0,40,30,40,0,110
43539,PRD1,0,0,0,0,0,0,20,140,0,0,30,0,0,0,160,30,190
43673,PRD2,900,705,708,405,386,527,426,300,434,0,0,0,2313,1318,1160,0,4791
43673,PRD3,713,240,400,450,370,244,400,289,380,351,331,330,1353,1064,1069,1012,4498
43673,PRD1,1024,1440,1206,548,996,1082,1080,750,720,840,660,900,3670,2626,2550,2400,11246
43814,PRD2,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50,0,50
43814,PRD1,20,15,20,0,14,130,14,30,215,125,0,20,55,144,259,145,603
44143,PRD2,60,0,0,14,0,40,60,60,150,0,0,0,60,54,270,0,384
44143,PRD3,90,0,0,0,120,30,30,90,28,30,111,0,90,150,148,141,529
44143,PRD1,30,315,164,187,150,150,15,105,120,60,60,140,509,487,240,260,1496
44269,PRD2,140,90,150,67,90,120,303,61,152,0,0,0,380,277,516,0,1173
44269,PRD3,0,0,0,0,90,0,20,90,30,90,60,60,0,90,140,210,440
44269,PRD1,240,120,160,360,240,360,150,222,90,546,120,100,520,960,462,766,2708
44406,PRD2,270,225,214,270,150,360,180,290,0,0,0,0,709,780,470,0,1959
44406,PRD3,0,90,180,30,30,90,30,60,60,60,60,30,270,150,150,150,720
44406,PRD1,210,210,240,150,450,300,210,240,210,150,230,300,660,900,660,680,2900
44535,PRD2,237,147,120,210,150,180,90,120,30,0,0,0,504,540,240,0,1284
44535,PRD3,267,240,270,210,180,240,240,360,120,150,30,60,777,630,720,240,2367
44535,PRD1,330,300,240,240,150,234,176,180,150,150,150,60,870,624,506,360,2360
44672,PRD2,210,330,180,180,180,240,210,270,150,0,0,0,720,600,630,0,1950
44672,PRD3,120,140,65,60,60,30,90,180,180,300,90,0,325,150,450,390,1315
44672,PRD1,600,150,350,838,330,330,480,330,360,510,270,450,1100,1498,1170,1230,4998
44934,PRD2,30,60,180,90,60,180,60,180,30,0,0,0,270,330,270,0,870
44934,PRD3,60,120,104,30,60,150,180,330,330,430,480,190,284,240,840,1100,2464
44934,PRD1,390,450,325,105,375,310,420,560,610,540,465,210,1165,790,1590,1215,4760
45067,PRD2,0,0,60,0,60,30,60,100,0,0,0,0,60,90,160,0,310
45067,PRD3,0,0,0,0,0,0,0,0,120,120,120,150,0,0,120,390,510
45067,PRD1,180,120,180,120,120,0,0,0,120,180,180,510,480,240,120,870,1710
45218,PRD2,0,0,0,0,30,60,30,60,0,0,0,0,0,90,90,0,180
45218,PRD3,0,90,0,0,0,0,30,0,0,0,0,0,90,0,30,0,120
45218,PRD1,0,0,0,0,0,0,0,30,0,0,0,30,0,0,30,30,60
45674,PRD2,60,30,51,35,31,62,65,44,90,0,0,0,141,128,199,0,468
45674,PRD3,286,440,266,126,248,270,370,524,109,240,81,90,992,644,1003,411,3050
45674,PRD1,487,128,585,380,713,468,696,368,620,839,843,488,1200,1561,1684,2170,6615
45843,PRD2,1288,1472,1503,1385,870,1495,1140,990,1320,0,0,0,4263,3750,3450,0,11463
45843,PRD3,814,660,651,660,427,810,474,450,681,630,480,644,2125,1897,1605,1754,7381
45843,PRD1,2381,2378,2646,2364,2529,2100,1991,2134,1842,2808,2114,2416,7405,6993,5967,7338,27703
46004,PRD1,0,14,0,0,0,0,28,0,49,0,28,0,14,0,77,28,119
46186,PRD2,0,0,0,30,0,0,0,0,0,0,0,0,0,30,0,0,30
46486,PRD2,30,50,150,270,0,60,90,30,30,0,0,0,230,330,150,0,710
46486,PRD3,30,0,60,30,30,30,90,0,60,30,75,0,90,90,150,105,435
46486,PRD1,180,270,210,210,270,120,120,60,90,90,90,120,660,600,270,300,1830
46651,PRD2,630,180,210,630,540,540,270,540,210,0,0,0,1020,1710,1020,0,3750
46651,PRD3,70,0,130,95,60,120,141,102,21,132,175,132,200,275,264,439,1178
46651,PRD1,350,740,600,360,160,410,250,430,141,930,252,900,1690,930,821,2082,5523
46970,PRD2,370,278,100,225,188,120,210,278,240,0,0,0,748,533,728,0,2009
46970,PRD3,440,180,450,270,660,320,812,782,500,591,1020,760,1070,1250,2094,2371,6785
46970,PRD1,1770,690,1320,1750,740,2310,660,820,720,810,2050,870,3780,4800,2200,3730,14510
47333,PRD2,0,0,0,0,0,0,42,0,0,0,0,0,0,0,42,0,42
47333,PRD3,0,0,0,0,30,0,0,0,0,0,0,60,0,30,0,60,90
47566,PRD2,14,0,0,0,40,0,0,24,0,0,0,0,14,40,24,0,78
47566,PRD1,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,30
47757,PRD2,30,30,0,30,90,30,30,0,0,0,0,0,60,150,30,0,240
47757,PRD3,60,60,105,90,89,30,155,30,150,70,105,107,225,209,335,282,1051
47757,PRD1,120,135,300,210,44,44,60,0,120,310,0,0,555,298,180,310,1343
47991,PRD2,30,30,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60
47991,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48205,PRD2,120,0,0,0,60,0,0,0,120,0,0,0,120,60,120,0,300
48205,PRD1,0,30,0,0,0,60,270,180,60,30,90,210,30,60,510,330,930
48388,PRD2,0,30,60,60,0,0,150,90,0,0,0,0,90,60,240,0,390
48388,PRD3,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30
48388,PRD1,0,0,0,0,0,0,0,0,120,240,60,0,0,0,120,300,420
48641,PRD2,0,0,0,0,0,80,0,0,0,0,0,0,0,80,0,0,80
48641,PRD1,30,60,0,0,0,20,30,15,0,0,0,0,90,20,45,0,155
49295,PRD2,30,0,0,30,0,0,30,60,30,0,0,0,30,30,120,0,180
10256018,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10261031,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10264041,PRD3,66,24,121,57,105,50,69,72,96,60,102,0,211,212,237,162,822
10264041,PRD1,0,0,0,0,0,0,0,0,180,0,0,0,0,0,180,0,180
10266009,PRD3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,14
10266009,PRD1,0,0,0,60,0,0,0,60,0,0,0,0,0,60,60,0,120
10267055,PRD2,180,105,60,60,90,30,0,60,90,0,0,0,345,180,150,0,675
10267055,PRD3,10,24,80,0,68,50,0,150,88,102,78,0,114,118,238,180,650
10267055,PRD1,0,270,90,90,150,30,90,30,60,120,90,30,360,270,180,240,1050
10270039,PRD3,0,90,0,0,154,0,30,80,30,0,210,0,90,154,140,210,594
10270039,PRD1,0,0,30,60,0,0,0,72,0,0,0,0,30,60,72,0,162
10271076,PRD1,48,0,0,18,12,24,0,0,0,0,12,12,48,54,0,24,126
10273002,PRD1,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60
10274014,PRD3,30,30,60,60,60,60,30,0,60,30,0,0,120,180,90,30,420
10274014,PRD1,60,60,90,120,0,30,60,120,60,30,30,0,210,150,240,60,660
10274129,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10274235,PRD2,10,90,180,270,30,0,90,30,0,0,0,0,280,300,120,0,700
10274235,PRD3,300,300,240,150,390,120,420,165,190,280,150,30,840,660,775,460,2735
10274235,PRD1,270,570,320,290,75,250,408,400,180,370,90,400,1160,615,988,860,3623
10275237,PRD2,0,180,0,0,0,0,0,0,0,0,0,0,180,0,0,0,180
10275237,PRD3,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10
10275237,PRD1,110,0,30,40,50,80,130,60,95,80,40,40,140,170,285,160,755
10276138,PRD2,240,210,185,240,118,180,180,150,150,0,0,0,635,538,480,0,1653
10276138,PRD3,30,90,90,150,120,150,180,180,300,120,150,90,210,420,660,360,1650
10276138,PRD1,90,120,154,101,240,124,30,180,180,450,360,210,364,465,390,1020,2239
10277183,PRD2,120,60,120,60,90,60,30,0,30,0,0,0,300,210,60,0,570
10277183,PRD3,690,630,900,420,718,630,840,810,690,570,432,480,2220,1768,2340,1482,7810
10277183,PRD1,30,0,90,60,110,60,30,72,150,327,688,240,120,230,252,1255,1857
10279083,PRD2,30,0,70,120,0,60,0,30,0,0,0,0,100,180,30,0,310
10279083,PRD3,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,30
10281108,PRD2,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60
10281108,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10282169,PRD2,580,330,570,510,480,510,830,450,330,0,0,0,1480,1500,1610,0,4590
10282169,PRD3,240,180,360,434,290,300,240,420,150,480,210,330,780,1024,810,1020,3634
10282169,PRD1,314,972,1002,774,928,1016,656,1092,570,926,854,497,2288,2718,2318,2277,9601
10283099,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10284052,PRD2,480,284,784,830,385,660,520,315,460,0,0,0,1548,1875,1295,0,4718
10284052,PRD3,1270,764,1217,1268,1086,1582,896,902,1110,1129,1616,1008,3251,3936,2908,3753,13848
10284052,PRD1,75,435,210,450,240,360,450,510,0,540,330,300,720,1050,960,1170,3900
10285001,PRD2,0,0,0,0,30,0,0,0,7,0,0,0,0,30,7,0,37
10285156,PRD2,60,154,188,94,191,234,168,158,248,0,0,0,402,519,574,0,1495
10285156,PRD3,90,120,90,195,150,180,210,150,90,270,90,180,300,525,450,540,1815
10285156,PRD1,250,270,270,450,390,930,420,480,720,410,780,600,790,1770,1620,1790,5970
10287085,PRD2,1180,838,668,927,660,1080,554,754,570,0,0,0,2686,2667,1878,0,7231
10287085,PRD3,414,90,240,240,210,300,120,540,390,127,300,120,744,750,1050,547,3091
10287085,PRD1,345,330,352,300,240,210,390,360,390,390,300,360,1027,750,1140,1050,3967
10677015,PRD2,270,750,674,975,882,612,780,870,525,0,0,0,1694,2469,2175,0,6338
10677015,PRD3,210,270,150,274,195,360,330,270,180,720,470,540,630,829,780,1730,3969
10677015,PRD1,460,963,480,720,1020,875,645,1147,978,1033,1081,736,1903,2615,2770,2850,10138
10678069,PRD3,30,0,60,30,0,0,0,30,0,60,15,30,90,30,30,105,255
10678069,PRD1,180,0,60,30,60,120,30,30,210,270,210,100,240,210,270,580,1300
10680060,PRD2,342,432,696,291,385,432,241,240,240,0,0,0,1470,1108,721,0,3299
10680060,PRD3,162,90,30,30,180,90,150,180,210,270,150,180,282,300,540,600,1722
10680060,PRD1,696,912,1112,1131,771,889,1053,1020,591,780,1040,870,2720,2791,2664,2690,10865
10684013,PRD2,0,0,30,0,60,30,0,30,30,0,0,0,30,90,60,0,180
10684013,PRD3,0,0,0,0,0,0,0,0,0,30,30,30,0,0,0,90,90
10684013,PRD1,0,0,60,0,0,60,60,180,120,60,60,60,60,60,360,180,660
10686015,PRD2,60,59,0,0,60,60,120,120,100,0,0,0,119,120,340,0,579
10686015,PRD3,0,0,0,0,60,0,0,0,0,0,30,30,0,60,0,60,120
10686015,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30171014,PRD3,0,0,0,20,20,0,10,20,0,0,0,0,0,40,30,0,70
30171014,PRD1,0,0,0,0,0,0,120,0,0,0,0,0,0,0,120,0,120
30174001,PRD2,450,240,390,150,150,240,270,270,120,30,0,0,1080,540,660,30,2310
30174001,PRD3,0,126,90,90,90,120,60,150,150,210,395,300,216,300,360,905,1781
30174001,PRD1,300,162,330,120,300,240,180,120,180,330,210,240,792,660,480,780,2712
30176146,PRD2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,20
30181009,PRD1,0,150,30,60,30,30,0,30,0,0,0,0,180,120,30,0,330
30182046,PRD2,332,183,211,150,90,90,60,124,120,0,0,0,726,330,304,0,1360
30182046,PRD3,270,300,330,180,94,270,240,270,180,180,120,240,900,544,690,540,2674
30182046,PRD1,390,698,722,870,962,480,722,870,1082,510,900,844,1810,2312,2674,2254,9050
30186064,PRD2,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,30
30186064,PRD1,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60
40151044,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40171015,PRD3,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,24
40171015,PRD1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,25
40172027,PRD2,185,120,330,180,124,240,198,250,190,0,0,0,635,544,638,0,1817
40172027,PRD3,0,0,30,0,30,20,30,130,60,30,30,0,30,50,220,60,360
40172027,PRD1,330,314,284,190,300,270,150,315,240,570,270,270,928,760,705,1110,3503
40173042,PRD2,300,180,300,120,250,270,60,208,67,0,0,0,780,640,335,0,1755
40173042,PRD3,30,0,0,0,0,0,0,14,30,210,0,0,30,0,44,210,284
40173042,PRD1,30,0,0,0,60,60,30,30,67,120,210,120,30,120,127,450,727
40174044,PRD2,330,390,330,421,390,642,421,279,336,30,0,0,1050,1453,1036,30,3569
40174044,PRD3,60,0,0,63,60,34,120,60,184,284,68,90,60,157,364,442,1023
40174044,PRD1,530,321,961,652,830,859,787,493,438,844,533,602,1812,2341,1718,1979,7850
40177026,PRD2,120,60,180,60,180,240,90,30,0,0,0,0,360,480,120,0,960
40177026,PRD1,420,360,390,450,630,520,180,740,300,210,520,270,1170,1600,1220,1000,4990
40179110,PRD3,0,0,0,0,0,0,0,34,34,34,0,0,0,0,68,34,102
40180100,PRD2,30,30,30,60,60,60,30,60,60,0,0,0,90,180,150,0,420
40180100,PRD3,0,0,28,0,0,0,0,0,0,0,0,0,28,0,0,0,28
40180100,PRD1,60,0,0,30,0,60,30,30,60,0,30,0,60,90,120,30,300
40181077,PRD1,0,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,60
40182055,PRD2,0,60,60,0,60,30,0,29,60,0,0,0,120,90,89,0,299
40182055,PRD1,0,0,0,42,0,0,0,0,0,30,0,0,0,42,0,30,72
40183033,PRD2,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20
40183033,PRD1,150,50,0,0,64,30,40,20,40,60,60,0,200,94,100,120,514
40184005,PRD2,273,182,151,62,121,120,60,0,60,0,0,0,606,303,120,0,1029
40184005,PRD3,60,90,60,0,60,90,0,0,0,0,0,0,210,150,0,0,360
40184005,PRD1,211,212,181,422,30,90,0,60,60,60,180,150,604,542,120,390,1656
40184136,PRD2,45,30,30,60,45,60,70,90,60,0,0,0,105,165,220,0,490
40184136,PRD3,0,90,300,150,90,90,60,150,165,180,60,90,390,330,375,330,1425
40184136,PRD1,60,0,28,0,30,0,7,60,10,37,0,0,88,30,77,37,232
40185121,PRD2,0,60,0,0,0,25,0,0,0,0,0,0,60,25,0,0,85
40185121,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40186124,PRD2,321,227,261,242,188,194,15,105,60,0,0,0,809,624,180,0,1613
40186124,PRD3,60,90,90,60,60,30,120,44,150,120,120,120,240,150,314,360,1064
40186124,PRD1,0,30,242,304,242,184,184,14,304,368,215,302,272,730,502,885,2389
40188011,PRD2,90,60,0,0,60,220,125,120,155,0,0,0,150,280,400,0,830
40188011,PRD3,90,180,180,342,210,210,120,280,270,331,240,180,450,762,670,751,2633
40188011,PRD1,210,60,360,240,270,300,360,420,450,210,330,300,630,810,1230,840,3510
50253065,PRD1,60,0,0,0,60,0,0,180,0,0,0,0,60,60,180,0,300
50260016,PRD2,210,100,360,330,150,210,150,318,270,0,0,0,670,690,738,0,2098
50260016,PRD1,180,300,210,90,120,348,150,262,241,728,391,331,690,558,653,1450,3351
50261063,PRD2,0,20,30,0,0,0,0,34,30,0,0,0,50,0,64,0,114
50261063,PRD3,40,0,20,20,0,0,70,30,120,20,0,20,60,20,220,40,340
50261063,PRD1,0,0,0,0,0,0,0,90,0,0,0,0,0,0,90,0,90
50263008,PRD2,240,90,128,180,150,74,150,210,150,0,0,0,458,404,510,0,1372
50263008,PRD3,0,0,0,0,0,0,0,30,30,270,120,30,0,0,60,420,480
50263008,PRD1,180,180,120,210,180,171,384,321,261,330,370,300,480,561,966,1000,3007
50264029,PRD2,120,60,60,60,60,60,60,120,0,0,0,0,240,180,180,0,600
50266066,PRD1,60,120,60,60,40,120,120,60,0,60,60,120,240,220,180,240,880
50272053,PRD2,0,30,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30
50272053,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50273042,PRD2,770,750,300,540,540,270,1050,560,330,0,0,0,1820,1350,1940,0,5110
50273042,PRD3,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60
50273042,PRD1,270,420,60,840,60,330,421,390,181,630,510,390,750,1230,992,1530,4502
50274155,PRD2,0,100,0,40,0,140,0,0,0,0,0,0,100,180,0,0,280
50274155,PRD1,400,520,192,390,530,470,470,161,110,270,90,60,1112,1390,741,420,3663
50276116,PRD2,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,30
50277084,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50278039,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50279005,PRD2,420,631,570,405,430,240,300,300,300,0,0,0,1621,1075,900,0,3596
50279005,PRD3,30,90,30,90,248,141,110,155,275,104,90,120,150,479,540,314,1483
50279005,PRD1,275,385,240,240,150,210,120,360,510,390,300,360,900,600,990,1050,3540
50280082,PRD2,672,650,800,805,700,914,480,370,450,0,0,0,2122,2419,1300,0,5841
50280082,PRD3,574,420,429,473,460,520,445,420,250,479,594,354,1423,1453,1115,1427,5418
50280082,PRD1,1144,1290,900,1530,1094,1920,1260,1300,960,1230,1620,960,3334,4544,3520,3810,15208
50284052,PRD2,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,0,60
50286020,PRD2,120,270,225,261,304,330,490,540,390,0,0,0,615,895,1420,0,2930
50286020,PRD3,70,211,130,240,401,391,200,160,467,682,380,330,411,1032,827,1392,3662
50286020,PRD1,150,140,130,160,160,100,40,50,110,300,268,60,420,420,200,628,1668
50287057,PRD2,112,110,150,120,120,90,30,30,60,0,0,0,372,330,120,0,822
50287057,PRD3,150,0,0,40,0,0,0,0,0,0,0,0,150,40,0,0,190
50287057,PRD1,180,30,30,110,90,0,150,120,150,330,330,94,240,200,420,754,1614
50660034,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50664002,PRD2,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,10
50667033,PRD2,0,60,0,80,0,0,0,40,40,0,0,0,60,80,80,0,220
50667033,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50669001,PRD3,0,0,0,30,0,0,0,0,0,0,0,0,0,30,0,0,30
50671085,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50675064,PRD2,902,692,669,1561,572,407,430,400,360,0,0,0,2263,2540,1190,0,5993
50675064,PRD3,0,0,0,0,0,0,0,0,80,110,120,150,0,0,80,380,460
50675064,PRD1,60,0,30,60,30,30,212,136,180,580,720,720,90,120,528,2020,2758
50679013,PRD2,60,90,105,150,150,120,120,210,90,0,0,0,255,420,420,0,1095
50679013,PRD3,127,120,180,180,30,70,27,90,0,30,30,0,427,280,117,60,884
50679013,PRD1,150,30,120,120,30,30,60,0,30,60,60,120,300,180,90,240,810
50679140,PRD2,0,0,0,0,0,0,60,30,0,0,0,0,0,0,90,0,90
50679140,PRD3,190,60,90,0,30,0,60,230,30,150,0,0,340,30,320,150,840
50679140,PRD1,0,0,0,0,0,60,0,40,0,0,0,0,0,60,40,0,100
50680088,PRD2,0,0,0,0,2,0,0,0,60,0,0,0,0,2,60,0,62
50680088,PRD3,0,0,0,0,0,0,0,0,30,1,0,77,0,0,30,78,108
50680088,PRD1,120,0,120,0,60,0,120,0,120,210,0,240,240,60,240,450,990
50681044,PRD1,0,200,0,0,0,0,0,0,0,0,0,0,200,0,0,0,200
50682122,PRD2,210,240,270,300,180,240,120,90,150,0,0,0,720,720,360,0,1800
50682122,PRD3,90,60,30,90,90,30,0,120,0,60,90,60,180,210,120,210,720
50682122,PRD1,30,0,240,60,30,60,30,60,410,90,300,160,270,150,500,550,1470
50683091,PRD2,0,0,0,30,0,30,60,30,30,0,0,0,0,60,120,0,180
50683091,PRD3,0,0,0,0,0,0,0,0,0,60,120,0,0,0,0,180,180
50683091,PRD1,290,0,300,60,220,300,180,440,390,330,500,300,590,580,1010,1130,3310
50684048,PRD2,515,290,560,420,270,315,390,330,195,0,0,0,1365,1005,915,0,3285
50684048,PRD3,0,20,0,20,0,0,0,44,0,60,150,120,20,20,44,330,414
50684048,PRD1,320,260,290,370,230,260,370,330,420,350,320,240,870,860,1120,910,3760
50685003,PRD2,292,188,90,140,150,90,120,60,0,0,0,0,570,380,180,0,1130
50685003,PRD1,40,30,110,30,60,170,30,200,30,120,185,10,180,260,260,315,1015
50685147,PRD2,120,0,120,60,0,130,60,0,0,0,0,0,240,190,60,0,490
50685147,PRD3,0,60,0,0,30,0,60,0,0,0,0,0,60,30,60,0,150
50685147,PRD1,0,30,30,0,0,0,0,0,0,0,0,60,60,0,0,60,120
50686116,PRD2,0,0,0,0,0,60,0,30,0,0,0,0,0,60,30,0,90
50687155,PRD2,270,120,280,180,150,150,60,90,30,0,0,0,670,480,180,0,1330
50687155,PRD3,90,0,60,30,0,31,30,0,31,0,30,0,150,61,61,30,302
50687155,PRD1,120,210,225,210,420,270,240,330,390,420,421,361,555,900,960,1202,3617
51152045,PRD1,120,0,60,30,120,0,0,0,0,0,120,0,180,150,0,120,450
51166007,PRD2,0,0,30,30,30,0,0,0,0,0,0,0,30,60,0,0,90
51166007,PRD1,0,0,100,0,0,0,0,0,0,0,40,30,100,0,0,70,170
51174119,PRD2,120,210,90,180,120,90,280,150,180,0,0,0,420,390,610,0,1420
51174119,PRD3,0,0,30,60,60,30,30,0,30,0,0,0,30,150,60,0,240
51174119,PRD1,120,0,300,0,180,0,300,300,120,0,360,0,420,180,720,360,1680
51178146,PRD2,60,30,0,30,30,60,60,0,30,0,0,0,90,120,90,0,300
51178146,PRD3,210,30,60,0,60,0,30,90,0,30,60,0,300,60,120,90,570
51178146,PRD1,240,300,180,240,90,270,150,160,120,240,150,60,720,600,430,450,2200
51180095,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51181117,PRD2,30,60,180,240,180,240,420,90,150,0,0,0,270,660,660,0,1590
51181117,PRD3,60,30,120,240,120,30,30,90,90,30,0,0,210,390,210,30,840
51181117,PRD1,60,120,60,0,60,120,60,180,60,180,0,300,240,180,300,480,1200
51183046,PRD3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,0,30
51183046,PRD1,60,0,60,0,0,0,0,0,60,0,0,0,120,0,60,0,180
51184141,PRD2,60,60,30,90,90,30,30,60,30,0,0,0,150,210,120,0,480
51184141,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51242031,PRD2,120,60,60,120,120,120,0,0,0,0,0,0,240,360,0,0,600
51242031,PRD1,30,130,90,60,210,320,150,90,60,60,350,120,250,590,300,530,1670
51253048,PRD3,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,30
51256071,PRD3,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60,0,60
51258016,PRD2,463,300,530,210,180,360,156,284,240,0,0,0,1293,750,680,0,2723
